,Unnamed: 0,name,year,home,played against,week,team  score,opp score,month,team,5wkavyds,5wkavatt,5wkavrutd,5wkavnrec,5wkavrecyds,5wkavrectd,5wkavyds^2,5wkavatt^2,5wkavrutd^2,5wkavnrec^2,5wkavrecyds^2,5wkavrectd^2,Total points,Total points predicted,Squared Error,3 Cluster Run,4 Cluster Run,5 Cluster Run
585,585,B.Jacobs,2010,0,31,9,41,7,11,NYG,46.0,8.2,1.0,0.4,1.0,0.0,2116.0,67.24,1.0,0.16,1.0,0.0,7.8,11.03969,10.4955912961,0.0,0.0,1.0
586,586,B.Jacobs,2010,1,21,10,20,33,11,NYG,58.2,9.6,1.0,0.2,0.8,0.0,3387.24,92.16,1.0,0.04,0.64,0.0,2.8,5.76075,8.7660405625,2.0,2.0,0.0
587,587,B.Jacobs,2010,0,23,11,17,27,11,NYG,49.2,9.4,0.8,0.4,2.2,0.0,2420.64,88.36,0.64,0.16,4.84,0.0,3.2,5.58838,5.7043590244,2.0,0.0,1.0
588,588,B.Jacobs,2010,1,11,12,24,20,11,NYG,43.0,8.4,0.6,0.6,6.6,0.0,1849.0,70.56,0.36,0.36,43.56,0.0,8.7,7.75532,0.8924203024,0.0,0.0,1.0
589,589,B.Jacobs,2010,1,24,13,31,7,12,NYG,53.4,9.4,0.2,0.6,6.6,0.0,2851.56,88.36,0.04,0.36,43.56,0.0,22.3,10.59827,136.930484993,2.0,0.0,0.0
590,590,B.Jacobs,2010,0,8,14,21,3,12,NYG,59.0,8.6,0.4,0.6,6.6,0.0,3481.0,73.96,0.16,0.36,43.56,0.0,17.6,7.411,103.815721,2.0,2.0,0.0
591,591,B.Jacobs,2010,1,23,15,31,38,12,NYG,66.6,9.2,0.6,0.6,6.6,0.0,4435.56,84.64,0.36,0.36,43.56,0.0,3.4,8.26887,23.7058950769,2.0,2.0,0.0
592,592,B.Jacobs,2010,0,7,16,17,45,12,NYG,70.0,10.6,0.6,0.2,4.4,0.0,4900.0,112.36,0.36,0.04,19.36,0.0,2.7,5.47654,7.7091743716,2.0,2.0,0.0
593,593,B.Jacobs,2010,0,24,17,17,14,1,NYG,77.4,11.2,0.6,0.0,0.0,0.0,5990.76,125.44,0.36,0.0,0.0,0.0,10.9,7.8242,9.46054564,2.0,2.0,0.0
594,594,B.Jacobs,2011,0,24,1,14,28,9,NYG,69.8,11.0,0.8,0.0,0.0,0.0,4872.04,121.0,0.64,0.0,0.0,0.0,2.9,5.24753,5.5108971009,2.0,2.0,0.0
595,595,B.Jacobs,2011,1,32,2,28,16,9,NYG,55.0,10.6,0.4,0.0,0.0,0.0,3025.0,112.36,0.16,0.0,0.0,0.0,12.7,10.26682,5.9203649124,2.0,0.0,0.0
596,596,B.Jacobs,2011,0,23,3,29,16,9,NYG,41.8,11.0,0.4,0.2,3.4,0.0,1747.24,121.0,0.16,0.04,11.56,0.0,12.1,7.95145,17.2104671025,0.0,0.0,1.0
597,597,B.Jacobs,2011,0,29,4,31,27,10,NYG,38.8,10.0,0.4,0.6,11.8,0.2,1505.44,100.0,0.16,0.36,139.24,0.04,7.8,8.41152,0.3739567104,0.0,0.0,1.0
598,598,B.Jacobs,2011,1,18,8,20,17,10,NYG,33.0,10.2,0.6,0.8,11.8,0.2,1089.0,104.04,0.36,0.64,139.24,0.04,1.0,6.52893,30.5690669449,0.0,0.0,1.0
599,599,B.Jacobs,2011,0,19,9,24,20,11,NYG,25.2,8.4,0.4,1.0,11.8,0.2,635.04,70.56,0.16,1.0,139.24,0.04,16.0,5.89529,102.105164184,0.0,0.0,1.0
600,600,B.Jacobs,2011,0,30,10,20,27,11,NYG,33.8,10.8,0.6,1.8,17.4,0.2,1142.44,116.64,0.36,3.24,302.76,0.04,7.2,7.57193,0.1383319249,0.0,0.0,1.0
601,601,B.Jacobs,2011,1,23,11,10,17,11,NYG,34.8,11.2,0.4,2.0,17.4,0.2,1211.04,125.44,0.16,4.0,302.76,0.04,3.2,5.35174,4.6299850276,0.0,0.0,1.0
602,602,B.Jacobs,2011,0,15,12,24,49,11,NYG,35.2,12.2,0.4,2.2,11.2,0.0,1239.04,148.84,0.16,4.84,125.44,0.0,8.6,7.3568,1.54554624,0.0,0.0,1.0
603,603,B.Jacobs,2011,1,7,13,35,38,12,NYG,40.8,13.0,0.4,2.0,11.2,0.0,1664.64,169.0,0.16,4.0,125.44,0.0,11.9,10.58913,1.7183801569,0.0,0.0,1.0
604,604,B.Jacobs,2011,0,21,14,37,34,12,NYG,50.6,13.8,0.6,1.8,11.2,0.0,2560.36,190.44,0.36,3.24,125.44,0.0,22.1,11.0056,123.08571136,2.0,0.0,1.0
605,605,B.Jacobs,2011,1,24,15,10,23,12,NYG,56.4,14.0,0.8,1.0,5.6,0.0,3180.96,196.0,0.64,1.0,31.36,0.0,1.3,6.60754,28.1699808516,2.0,0.0,0.0
606,606,B.Jacobs,2011,0,20,16,29,14,12,NYG,52.0,12.0,0.8,0.6,2.2,0.0,2704.0,144.0,0.64,0.36,4.84,0.0,5.5,10.75623,27.6279538129,2.0,0.0,0.0
607,607,B.Jacobs,2011,1,21,17,31,14,1,NYG,56.2,11.0,0.8,0.2,2.6,0.0,3158.44,121.0,0.64,0.04,6.76,0.0,-0.4,11.92374,151.874567588,2.0,0.0,0.0
608,608,B.Jacobs,2012,0,15,12,31,21,11,SF,50.2,9.8,0.6,0.2,2.6,0.0,2520.04,96.04,0.36,0.04,6.76,0.0,0.1,10.1393,100.78754449,2.0,0.0,1.0
609,609,B.Jacobs,2012,0,32,13,13,16,12,SF,38.6,8.4,0.4,0.2,2.6,0.0,1489.96,70.56,0.16,0.04,6.76,0.0,0.6,5.25611,21.6793603321,0.0,0.0,1.0
610,610,B.Jacobs,2013,1,25,2,23,41,9,NYG,19.6,5.4,0.0,0.2,2.6,0.0,384.16,29.16,0.0,0.04,6.76,0.0,6.4,4.54877,3.4270525129,0.0,0.0,1.0
611,611,B.Jacobs,2013,0,14,3,0,38,9,NYG,13.8,5.2,0.2,0.2,2.6,0.0,190.44,27.04,0.04,0.04,6.76,0.0,0.2,5.71735,30.4411510225,0.0,0.0,1.0
612,612,B.Jacobs,2013,0,26,4,7,31,9,NYG,5.8,4.4,0.2,0.0,0.0,0.0,33.64,19.36,0.04,0.0,0.0,0.0,1.0,5.02795,16.2243812025,0.0,0.0,1.0
613,613,B.Jacobs,2013,1,23,5,21,36,10,NYG,3.6,3.2,0.2,0.2,1.0,0.0,12.96,10.24,0.04,0.04,1.0,0.0,1.7,2.3991,0.48874081,0.0,0.0,1.0
614,614,B.Jacobs,2013,0,5,6,21,27,10,NYG,10.8,5.2,0.2,0.2,1.0,0.0,116.64,27.04,0.04,0.04,1.0,0.0,23.4,2.7864,424.92050496,0.0,0.0,1.0
615,615,B.Jacobs,2013,1,7,11,27,13,11,NYG,30.8,8.8,0.6,0.4,2.6,0.0,948.64,77.44,0.36,0.16,6.76,0.0,6.9,7.07662,0.0311946244,0.0,0.0,1.0
616,616,B.Jacobs,2013,1,21,12,21,24,11,NYG,31.8,8.4,0.6,0.4,2.6,0.0,1011.24,70.56,0.36,0.16,6.76,0.0,7.5,5.99543,2.2637308849,0.0,0.0,1.0
617,617,B.Leonard,2012,0,24,3,38,31,9,CIN,2.5,1.5,0.0,0.0,0.0,0.0,6.25,2.25,0.0,0.0,0.0,0.0,1.8,3.47272,2.7979921984,0.0,0.0,1.0
618,618,B.Leonard,2012,0,11,4,27,10,9,CIN,9.0,1.0,0.0,0.0,0.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,1.6,3.09719,2.2415778961,0.0,0.0,1.0
619,619,B.Leonard,2012,1,18,5,13,17,10,CIN,1.5,0.5,0.0,0.5,6.5,0.0,2.25,0.25,0.0,0.25,42.25,0.0,1.9,1.96271,0.0039325441,0.0,0.0,1.0
620,620,B.Leonard,2012,0,3,6,24,34,10,CIN,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,1.0,90.25,0.0,0.3,3.86084,12.6795815056,0.0,0.0,1.0
621,621,B.Leonard,2012,1,25,9,23,31,11,CIN,5.2,1.2,0.0,0.8,7.0,0.0,27.04,1.44,0.0,0.64,49.0,0.0,2.8,3.08704,0.0823919616,0.0,0.0,1.0
622,622,B.Leonard,2012,1,22,10,31,13,11,CIN,7.2,1.4,0.0,1.4,9.6,0.0,51.84,1.96,0.0,1.96,92.16,0.0,0.4,3.16329,7.6357716241,0.0,0.0,1.0
623,623,B.Leonard,2012,0,26,11,28,6,11,CIN,4.4,1.8,0.0,1.4,9.6,0.0,19.36,3.24,0.0,1.96,92.16,0.0,1.1,3.60046,6.2523002116,0.0,0.0,1.0
624,624,B.Leonard,2012,0,28,13,20,13,12,CIN,3.8,1.6,0.0,1.4,9.2,0.0,14.44,2.56,0.0,1.96,84.64,0.0,0.1,2.0469,3.79041961,0.0,0.0,1.0
625,625,B.Leonard,2012,1,21,14,19,20,12,CIN,4.0,1.8,0.0,1.0,5.4,0.0,16.0,3.24,0.0,1.0,29.16,0.0,2.0,1.84464,0.0241367296,0.0,0.0,1.0
626,626,B.Leonard,2012,0,23,15,34,13,12,CIN,8.0,3.0,0.0,0.8,4.8,0.0,64.0,9.0,0.0,0.64,23.04,0.0,1.3,3.43444,4.5558341136,0.0,0.0,1.0
627,627,B.Leonard,2012,1,1,17,23,17,12,CIN,6.2,2.6,0.0,0.4,3.6,0.0,38.44,6.76,0.0,0.16,12.96,0.0,3.5,3.53508,0.0012306064,0.0,0.0,1.0
628,628,B.Leonard,2013,0,20,1,17,18,9,TB,12.2,3.8,0.0,0.8,3.8,0.0,148.84,14.44,0.0,0.64,14.44,0.0,0.4,2.95261,6.5158178121,0.0,0.0,1.0
629,629,B.Leonard,2013,1,15,2,14,16,9,TB,12.2,3.8,0.0,0.8,2.4,0.0,148.84,14.44,0.0,0.64,5.76,0.0,0.0,2.4611,6.05701321,0.0,0.0,1.0
630,630,B.Leonard,2013,0,19,3,3,23,9,TB,12.0,3.8,0.0,0.8,2.4,0.0,144.0,14.44,0.0,0.64,5.76,0.0,1.7,1.67444,0.0006533136,0.0,0.0,1.0
631,631,B.Leonard,2013,1,29,4,10,13,9,TB,8.0,2.6,0.0,1.0,5.8,0.0,64.0,6.76,0.0,1.0,33.64,0.0,1.1,3.0233,3.69908289,0.0,0.0,1.0
632,632,B.Leonard,2013,1,23,6,20,31,10,TB,6.8,2.2,0.0,1.2,6.6,0.0,46.24,4.84,0.0,1.44,43.56,0.0,0.3,2.95778,7.0637945284,0.0,0.0,1.0
633,633,B.Leonard,2013,0,13,7,23,31,10,TB,0.0,0.2,0.0,1.0,7.0,0.0,0.0,0.04,0.0,1.0,49.0,0.0,1.5,2.70486,1.4516876196,0.0,0.0,1.0
634,634,B.Leonard,2013,1,14,8,13,31,10,TB,1.2,0.6,0.0,1.0,8.0,0.0,1.44,0.36,0.0,1.0,64.0,0.0,3.9,2.5403,1.84878409,0.0,0.0,1.0
635,635,B.Leonard,2013,0,31,9,24,27,11,TB,2.6,0.6,0.0,2.2,14.4,0.0,6.76,0.36,0.0,4.84,207.36,0.0,6.8,4.35681,5.9691773761,0.0,0.0,1.0
636,636,B.Leonard,2013,1,18,10,22,19,11,TB,6.6,1.6,0.0,2.8,20.6,0.0,43.56,2.56,0.0,7.84,424.36,0.0,7.3,4.38984,8.4690312256,0.0,0.0,1.0
637,637,B.Leonard,2013,1,13,11,41,28,11,TB,18.0,5.6,0.0,2.8,21.6,0.0,324.0,31.36,0.0,7.84,466.56,0.0,3.7,8.81561,26.1694656721,0.0,0.0,1.0
638,638,B.Leonard,2013,0,6,12,24,21,11,TB,21.2,6.4,0.0,3.4,25.2,0.0,449.44,40.96,0.0,11.56,635.04,0.0,0.6,5.59996,24.9996000016,0.0,0.0,1.0
639,639,B.Leonard,2013,0,14,13,6,27,12,TB,20.6,6.2,0.0,3.4,24.0,0.0,424.36,38.44,0.0,11.56,576.0,0.0,1.0,3.75003,7.5626650009,0.0,0.0,1.0
640,640,B.Leonard,2013,1,17,14,27,6,12,TB,19.2,6.0,0.0,2.6,19.6,0.0,368.64,36.0,0.0,6.76,384.16,0.0,2.6,5.1717,6.61364089,0.0,0.0,1.0
641,641,B.Leonard,2013,1,30,15,14,33,12,TB,20.4,6.4,0.0,1.8,10.0,0.0,416.16,40.96,0.0,3.24,100.0,0.0,1.2,3.75594,6.5328292836,0.0,0.0,1.0
642,642,B.Leonard,2013,0,32,16,13,23,12,TB,11.4,2.6,0.0,1.4,6.8,0.0,129.96,6.76,0.0,1.96,46.24,0.0,0.4,3.30588,8.4441385744,0.0,0.0,1.0
643,643,B.Leonard,2013,0,15,17,17,42,12,TB,8.2,1.8,0.0,0.8,3.4,0.0,67.24,3.24,0.0,0.64,11.56,0.0,3.6,2.6109,0.97831881,0.0,0.0,1.0
644,644,B.Oliver,2014,1,11,4,33,14,9,SD,5.5,1.5,0.0,0.0,0.0,0.0,30.25,2.25,0.0,0.0,0.0,0.0,5.6,1.99215,13.0165816225,0.0,0.0,1.0
645,645,B.Oliver,2014,1,20,5,31,0,10,SD,11.5,4.5,0.0,2.0,16.5,0.0,132.25,20.25,0.0,4.0,272.25,0.0,30.2,5.85631,592.615242816,0.0,0.0,1.0
646,646,B.Oliver,2014,0,27,6,31,28,10,SD,57.0,9.5,0.5,2.0,34.0,0.5,3249.0,90.25,0.25,4.0,1156.0,0.25,18.4,12.80651,31.2871303801,2.0,2.0,0.0
647,647,B.Oliver,2014,1,26,7,20,23,10,SD,50.5,13.0,0.5,2.0,11.5,0.0,2550.25,169.0,0.25,4.0,132.25,0.0,7.8,8.86726,1.1390439076,2.0,0.0,1.0
648,648,B.Oliver,2014,0,25,8,21,35,10,SD,63.2,14.4,0.4,2.8,27.0,0.2,3994.24,207.36,0.16,7.84,729.0,0.04,6.3,10.01836,13.8262010896,2.0,2.0,0.0
649,649,B.Oliver,2014,0,18,9,0,37,11,SD,68.2,16.4,0.4,4.2,32.4,0.2,4651.24,268.96,0.16,17.64,1049.76,0.04,2.6,8.11543,30.4199680849,2.0,2.0,0.0
650,650,B.Oliver,2014,1,27,11,13,6,11,SD,67.4,17.2,0.4,3.6,27.2,0.2,4542.76,295.84,0.16,12.96,739.84,0.04,3.9,11.31546,54.9890470116,2.0,2.0,0.0
651,651,B.Oliver,2014,1,32,12,27,24,11,SD,51.8,16.0,0.2,3.0,14.2,0.0,2683.24,256.0,0.04,9.0,201.64,0.0,4.0,12.94101,79.9416598201,2.0,0.0,0.0
652,652,B.Oliver,2014,0,1,13,34,33,11,SD,35.0,12.0,0.0,3.0,14.2,0.0,1225.0,144.0,0.0,9.0,201.64,0.0,0.7,7.46788,45.8041996944,0.0,0.0,1.0
653,653,B.Oliver,2014,1,19,14,14,23,12,SD,23.0,9.2,0.0,2.6,12.0,0.0,529.0,84.64,0.0,6.76,144.0,0.0,0.1,4.16979,16.5631906441,0.0,0.0,1.0
654,654,B.Oliver,2014,1,25,15,10,22,12,SD,16.0,7.2,0.0,1.2,6.6,0.0,256.0,51.84,0.0,1.44,43.56,0.0,7.0,5.82132,1.3892865424,0.0,0.0,1.0
655,655,B.Oliver,2014,0,30,16,38,35,12,SD,17.4,7.0,0.0,1.8,14.0,0.0,302.76,49.0,0.0,3.24,196.0,0.0,8.1,7.07925,1.0419305625,0.0,0.0,1.0
656,656,B.Oliver,2014,0,26,17,7,19,12,SD,20.8,7.0,0.0,2.2,19.0,0.0,432.64,49.0,0.0,4.84,361.0,0.0,13.5,3.80065,94.0773904225,0.0,0.0,1.0
657,657,B.Pierce,2012,0,23,2,23,24,9,BAL,9.5,2.0,0.0,0.0,0.0,0.0,90.25,4.0,0.0,0.0,0.0,0.0,0.4,3.01134,6.8190965956,0.0,0.0,1.0
658,658,B.Pierce,2012,1,19,3,31,30,9,BAL,2.0,1.5,0.0,0.0,0.0,0.0,4.0,2.25,0.0,0.0,0.0,0.0,2.7,3.7233,1.04714289,0.0,0.0,1.0
659,659,B.Pierce,2012,1,3,4,23,16,9,BAL,8.5,2.0,0.0,0.5,5.0,0.0,72.25,4.0,0.0,0.25,25.0,0.0,4.8,3.57643,1.4971235449,0.0,0.0,1.0
660,660,B.Pierce,2012,0,26,5,9,6,10,BAL,24.0,3.0,0.0,0.0,0.0,0.0,576.0,9.0,0.0,0.0,0.0,0.0,1.3,4.62251,11.0390727001,0.0,0.0,1.0
661,661,B.Pierce,2012,1,21,6,31,29,10,BAL,20.2,3.8,0.0,0.2,2.0,0.0,408.04,14.44,0.0,0.04,4.0,0.0,2.7,4.81201,4.4605862401,0.0,0.0,1.0
662,662,B.Pierce,2012,0,3,9,25,15,11,BAL,20.6,3.8,0.0,0.4,3.2,0.0,424.36,14.44,0.0,0.16,10.24,0.0,8.6,3.63157,24.6852966649,0.0,0.0,1.0
663,663,B.Pierce,2012,1,27,10,55,20,11,BAL,25.0,4.6,0.2,0.4,3.2,0.0,625.0,21.16,0.04,0.16,10.24,0.0,2.3,5.55418,10.5896874724,0.0,0.0,1.0
664,664,B.Pierce,2012,0,4,11,13,10,11,BAL,26.2,5.8,0.2,0.2,1.2,0.0,686.44,33.64,0.04,0.04,1.44,0.0,1.9,3.01155,1.2355434025,0.0,0.0,1.0
665,665,B.Pierce,2012,0,28,12,16,13,11,BAL,18.2,5.0,0.2,0.4,3.4,0.0,331.24,25.0,0.04,0.16,11.56,0.0,3.4,3.98039,0.3368525521,0.0,0.0,1.0
666,666,B.Pierce,2012,1,4,13,20,23,12,BAL,22.4,6.4,0.2,0.4,3.4,0.0,501.76,40.96,0.04,0.16,11.56,0.0,3.9,4.0929,0.03721041,0.0,0.0,1.0
667,667,B.Pierce,2012,0,24,14,28,31,12,BAL,25.0,7.2,0.2,0.4,3.2,0.0,625.0,51.84,0.04,0.16,10.24,0.0,6.4,4.90855,2.2244231025,0.0,0.0,1.0
668,668,B.Pierce,2012,1,25,15,17,34,12,BAL,30.4,7.4,0.0,0.8,5.4,0.0,924.16,54.76,0.0,0.64,29.16,0.0,2.0,4.11322,4.4656987684,0.0,0.0,1.0
669,669,B.Pierce,2012,1,22,16,33,14,12,BAL,29.8,6.4,0.0,0.8,5.4,0.0,888.04,40.96,0.0,0.64,29.16,0.0,12.3,7.22997,25.7052042009,0.0,0.0,1.0
670,670,B.Pierce,2012,0,2,17,17,23,12,BAL,52.8,8.8,0.0,0.6,3.2,0.0,2787.84,77.44,0.0,0.36,10.24,0.0,9.3,6.55102,7.5568910404,2.0,0.0,0.0
671,671,B.Pierce,2013,0,25,1,27,49,9,BAL,63.8,11.4,0.0,0.8,4.0,0.0,4070.44,129.96,0.0,0.64,16.0,0.0,2.2,9.1797,48.71621209,2.0,2.0,0.0
672,672,B.Pierce,2013,1,3,2,14,6,9,BAL,61.4,11.6,0.0,0.6,3.0,0.0,3769.96,134.56,0.0,0.36,9.0,0.0,11.5,9.20255,5.2782765025,2.0,2.0,0.0
673,673,B.Pierce,2013,1,9,3,30,9,9,BAL,62.2,13.8,0.2,0.4,0.4,0.0,3868.84,190.44,0.04,0.16,0.16,0.0,13.2,12.53349,0.4442355801,2.0,2.0,0.0
674,674,B.Pierce,2013,0,17,4,20,23,9,BAL,71.2,17.6,0.4,0.8,1.8,0.0,5069.44,309.76,0.16,0.64,3.24,0.0,0.9,7.72416,46.5691597056,2.0,2.0,0.0
675,675,B.Pierce,2013,0,18,5,26,23,10,BAL,48.0,15.6,0.4,1.0,2.2,0.0,2304.0,243.36,0.16,1.0,4.84,0.0,4.6,11.38084,45.9797911056,0.0,0.0,1.0
676,676,B.Pierce,2013,1,7,6,17,19,10,BAL,39.4,13.4,0.4,0.8,1.4,0.0,1552.36,179.56,0.16,0.64,1.96,0.0,3.1,7.01091,15.2952170281,0.0,0.0,1.0
677,677,B.Pierce,2013,0,4,7,16,19,10,BAL,36.8,12.8,0.4,1.2,5.8,0.0,1354.24,163.84,0.16,1.44,33.64,0.0,2.2,5.8907,13.62126649,0.0,0.0,1.0
678,678,B.Pierce,2013,0,3,9,18,24,11,BAL,28.0,10.2,0.2,1.2,8.0,0.0,784.0,104.04,0.04,1.44,64.0,0.0,1.1,5.44566,18.8847608356,0.0,0.0,1.0
679,679,B.Pierce,2013,1,2,10,20,17,11,BAL,17.2,6.6,0.0,0.8,6.6,0.0,295.84,43.56,0.0,0.64,43.56,0.0,4.3,4.70785,0.1663416225,0.0,0.0,1.0
680,680,B.Pierce,2013,0,5,11,20,23,11,BAL,22.0,7.4,0.0,1.0,8.6,0.0,484.0,54.76,0.0,1.0,73.96,0.0,1.8,3.86308,4.2562990864,0.0,0.0,1.0
681,681,B.Pierce,2013,1,20,12,19,3,11,BAL,16.4,7.2,0.0,1.0,8.6,0.0,268.96,51.84,0.0,1.0,73.96,0.0,3.0,6.59479,12.9225151441,0.0,0.0,1.0
682,682,B.Pierce,2013,1,4,13,22,20,11,BAL,20.6,8.2,0.0,0.6,4.2,0.0,424.36,67.24,0.0,0.36,17.64,0.0,3.9,4.79195,0.7955748025,0.0,0.0,1.0
683,683,B.Pierce,2013,1,8,14,29,26,12,BAL,25.0,8.8,0.0,1.0,3.2,0.0,625.0,77.44,0.0,1.0,10.24,0.0,1.7,7.24238,30.7179760644,0.0,0.0,1.0
684,684,B.Pierce,2013,0,6,15,18,16,12,BAL,25.2,9.0,0.0,1.2,4.2,0.0,635.04,81.0,0.0,1.44,17.64,0.0,2.1,4.54446,5.9753846916,0.0,0.0,1.0
685,685,B.Pierce,2013,1,19,16,7,41,12,BAL,23.2,8.8,0.0,0.8,1.8,0.0,538.24,77.44,0.0,0.64,3.24,0.0,5.8,4.622,1.387684,0.0,0.0,1.0
686,686,B.Pierce,2013,0,2,17,17,34,12,BAL,25.8,8.8,0.0,1.4,7.2,0.0,665.64,77.44,0.0,1.96,51.84,0.0,4.6,3.65423,0.8944808929,0.0,0.0,1.0
687,687,B.Pierce,2014,1,2,1,16,23,9,BAL,25.4,7.6,0.0,2.2,10.8,0.0,645.16,57.76,0.0,4.84,116.64,0.0,-0.6,5.1153,32.66465409,0.0,0.0,1.0
688,688,B.Pierce,2014,1,4,2,26,6,9,BAL,21.2,7.0,0.0,1.6,10.0,0.0,449.44,49.0,0.0,2.56,100.0,0.0,10.3,6.8024,12.23320576,0.0,0.0,1.0
689,689,B.Pierce,2014,0,10,5,13,20,10,BAL,38.0,10.0,0.0,1.6,10.4,0.0,1444.0,100.0,0.0,2.56,108.16,0.0,3.0,5.37754,5.6526964516,0.0,0.0,1.0
690,690,B.Pierce,2014,0,16,6,48,17,10,BAL,39.8,9.4,0.0,1.6,10.4,0.0,1584.04,88.36,0.0,2.56,108.16,0.0,9.2,11.09113,3.5763726769,0.0,0.0,1.0
691,691,B.Pierce,2014,1,13,7,29,7,10,BAL,40.0,10.4,0.2,1.0,5.0,0.0,1600.0,108.16,0.04,1.0,25.0,0.0,8.1,7.94174,0.0250462276,0.0,0.0,1.0
692,692,B.Pierce,2014,0,4,9,23,43,11,BAL,38.6,11.0,0.4,0.2,1.4,0.0,1489.96,121.0,0.16,0.04,1.96,0.0,0.2,6.91783,45.1292399089,0.0,0.0,1.0
693,693,B.Pierce,2014,1,12,10,21,7,11,BAL,36.2,10.0,0.4,0.2,1.4,0.0,1310.44,100.0,0.16,0.04,1.96,0.0,3.1,6.51568,11.6668698624,0.0,0.0,1.0
694,694,B.Pierce,2014,0,15,12,34,27,11,BAL,23.2,7.2,0.4,0.0,0.0,0.0,538.24,51.84,0.16,0.0,0.0,0.0,3.4,5.99859,6.7526699881,0.0,0.0,1.0
695,695,B.Pierce,2014,1,28,13,33,34,11,BAL,22.8,7.8,0.4,0.2,1.2,0.0,519.84,60.84,0.16,0.04,1.44,0.0,1.6,4.9527,11.24059729,0.0,0.0,1.0
696,696,B.Pierce,2014,0,18,14,28,13,12,BAL,19.6,6.0,0.2,0.2,1.2,0.0,384.16,36.0,0.04,0.04,1.44,0.0,5.0,3.78715,1.4710051225,0.0,0.0,1.0
697,697,B.Pierce,2014,1,11,15,20,12,12,BAL,25.4,5.0,0.0,0.2,1.2,0.0,645.16,25.0,0.0,0.04,1.44,0.0,3.7,3.75188,0.0026915344,0.0,0.0,1.0
698,698,B.Pierce,2014,0,9,16,13,25,12,BAL,32.4,6.0,0.0,0.2,1.2,0.0,1049.76,36.0,0.0,0.04,1.44,0.0,-0.2,3.56253,14.1566320009,0.0,0.0,1.0
699,699,B.Pierce,2014,1,3,17,20,10,12,BAL,25.8,4.6,0.0,0.2,1.2,0.0,665.64,21.16,0.0,0.04,1.44,0.0,0.8,4.2479,11.88801441,0.0,0.0,1.0
700,700,B.Powell,2011,1,26,14,37,10,12,NYJ,5.5,3.5,0.0,0.5,3.5,0.0,30.25,12.25,0.0,0.25,12.25,0.0,1.0,3.99704,8.9822487616,0.0,0.0,1.0
701,701,B.Powell,2012,1,17,1,48,28,9,NYJ,5.0,3.0,0.0,0.0,0.0,0.0,25.0,9.0,0.0,0.0,0.0,0.0,2.6,6.65699,16.4591678601,0.0,0.0,1.0
702,702,B.Powell,2012,0,4,2,10,27,9,NYJ,5.0,1.5,0.0,0.5,8.0,0.0,25.0,2.25,0.0,0.25,64.0,0.0,3.3,1.90718,1.9399475524,0.0,0.0,1.0
703,703,B.Powell,2012,0,18,3,23,20,9,NYJ,16.5,4.5,0.0,0.0,0.0,0.0,272.25,20.25,0.0,0.0,0.0,0.0,6.9,5.21361,2.8439112321,0.0,0.0,1.0
704,704,B.Powell,2012,1,30,4,0,34,9,NYJ,21.8,7.0,0.0,0.8,9.4,0.0,475.24,49.0,0.0,0.64,88.36,0.0,1.1,3.76231,7.0878945361,0.0,0.0,1.0
705,705,B.Powell,2012,1,9,5,17,23,10,NYJ,21.8,6.4,0.0,0.6,8.0,0.0,475.24,40.96,0.0,0.36,64.0,0.0,1.8,3.11258,1.7228662564,0.0,0.0,1.0
706,706,B.Powell,2012,1,10,6,35,9,10,NYJ,23.4,6.0,0.0,0.6,8.0,0.0,547.56,36.0,0.0,0.36,64.0,0.0,1.5,6.61427,26.1557576329,0.0,0.0,1.0
707,707,B.Powell,2012,0,31,10,7,28,11,NYJ,24.2,6.2,0.0,0.6,5.0,0.0,585.64,38.44,0.0,0.36,25.0,0.0,1.1,3.8067,7.32622489,0.0,0.0,1.0
708,708,B.Powell,2012,0,32,11,27,13,11,NYJ,19.0,4.6,0.0,0.8,5.8,0.0,361.0,21.16,0.0,0.64,33.64,0.0,18.0,5.43236,157.94557517,0.0,0.0,1.0
709,709,B.Powell,2012,1,19,12,19,49,11,NYJ,18.4,4.8,0.4,0.8,4.6,0.0,338.56,23.04,0.16,0.64,21.16,0.0,11.3,4.17326,50.7904230276,0.0,0.0,1.0
710,710,B.Powell,2012,1,29,13,7,6,12,NYJ,24.2,6.4,0.6,1.2,7.2,0.0,585.64,40.96,0.36,1.44,51.84,0.0,5.8,6.80328,1.0065707584,0.0,0.0,1.0
711,711,B.Powell,2012,0,11,14,17,10,12,NYJ,32.2,8.0,0.6,1.2,7.2,0.0,1036.84,64.0,0.36,1.44,51.84,0.0,13.8,5.71718,65.3319791524,0.0,0.0,1.0
712,712,B.Powell,2012,0,12,15,10,14,12,NYJ,45.0,11.0,0.8,1.0,7.0,0.0,2025.0,121.0,0.64,1.0,49.0,0.0,4.3,5.26619,0.9335231161,0.0,0.0,1.0
713,713,B.Powell,2012,1,28,16,17,27,12,NYJ,49.2,12.0,0.8,1.2,9.2,0.0,2420.64,144.0,0.64,1.44,84.64,0.0,3.4,6.15555,7.5930558025,2.0,0.0,1.0
714,714,B.Powell,2012,0,17,17,9,28,12,NYJ,40.2,10.4,0.4,1.6,13.0,0.0,1616.04,108.16,0.16,2.56,169.0,0.0,6.8,5.02077,3.1656593929,0.0,0.0,1.0
