,name,year,home,played against,week,team  score,opp score,month,team,5wkavyds,5wkavatt,5wkavrutd,5wkavnrec,5wkavrecyds,5wkavrectd,5wkavyds^2,5wkavatt^2,5wkavrutd^2,5wkavnrec^2,5wkavrecyds^2,5wkavrectd^2,Total points,Total points predicted
161,A.Ellington,2014,0,25,5,20,41,10,ARI,60.0,14.0,0.0,2.8,14.0,0.0,3600.0,196.0,0.0,7.84,196.0,0.0,26.4,7.98262
162,A.Ellington,2014,1,24,6,30,20,10,ARI,53.6,14.2,0.2,3.2,34.8,0.2,2872.96,201.64,0.04,10.24,1211.04,0.04,9.3,14.0715
163,A.Ellington,2014,0,27,7,24,13,10,ARI,61.0,16.2,0.2,3.8,37.6,0.2,3721.0,262.44,0.04,14.44,1413.76,0.04,16.0,13.87537
164,A.Ellington,2014,1,23,8,24,20,10,ARI,68.0,18.4,0.2,4.0,46.6,0.2,4624.0,338.56,0.04,16.0,2171.56,0.04,12.5,15.68339
165,A.Ellington,2014,0,21,9,28,17,11,ARI,64.0,20.0,0.4,4.4,47.4,0.2,4096.0,400.0,0.16,19.36,2246.76,0.04,19.4,13.46051
166,A.Ellington,2014,1,32,10,31,14,11,ARI,70.6,20.6,0.4,4.6,52.6,0.4,4984.36,424.36,0.16,21.16,2766.76,0.16,10.2,17.9004
167,A.Ellington,2014,1,6,11,14,6,11,ARI,68.8,21.0,0.4,4.8,34.0,0.2,4733.44,441.0,0.16,23.04,1156.0,0.04,6.6,11.4891
168,A.Ellington,2014,0,31,12,3,19,11,ARI,63.8,21.0,0.4,4.4,33.6,0.2,4070.44,441.0,0.16,19.36,1128.96,0.04,6.3,8.65392
169,A.Ellington,2014,0,13,13,18,29,11,ARI,51.0,18.2,0.4,4.2,27.0,0.2,2601.0,331.24,0.16,17.64,729.0,0.04,1.2,10.91704
170,A.Foster,2010,0,24,2,30,27,9,HOU,115.5,16.5,1.5,0.5,3.5,0.0,13340.25,272.25,2.25,0.25,12.25,0.0,13.8,14.95931
171,A.Foster,2010,1,21,3,13,27,9,HOU,34.5,9.5,0.0,1.5,34.5,0.0,1190.25,90.25,0.0,2.25,1190.25,0.0,10.6,9.09519
172,A.Foster,2010,0,27,4,31,24,10,HOU,53.0,8.5,0.0,2.0,10.0,0.0,2809.0,72.25,0.0,4.0,100.0,0.0,30.7,8.92134
173,A.Foster,2010,1,22,5,10,34,10,HOU,65.5,8.0,0.5,1.5,28.0,0.5,4290.25,64.0,0.25,2.25,784.0,0.25,2.7,9.48366
174,A.Foster,2010,1,26,6,35,31,10,HOU,112.4,19.2,0.8,2.6,30.8,0.2,12633.76,368.64,0.64,6.76,948.64,0.04,21.7,16.71251
175,A.Foster,2010,0,10,8,17,30,11,HOU,80.4,16.2,0.6,3.6,34.6,0.2,6464.16,262.44,0.36,12.96,1197.16,0.04,22.7,13.76931
176,A.Foster,2010,1,28,9,23,29,11,HOU,87.0,15.4,0.8,4.8,33.8,0.2,7569.0,237.16,0.64,23.04,1142.44,0.04,31.7,14.41298
177,A.Foster,2010,0,11,10,24,31,11,HOU,91.2,17.4,1.2,4.8,43.8,0.2,8317.44,302.76,1.44,23.04,1918.44,0.04,12.0,16.72416
178,A.Foster,2010,0,20,11,27,30,11,HOU,76.2,17.2,1.2,4.4,33.4,0.0,5806.44,295.84,1.44,19.36,1115.56,0.0,24.3,15.24165
179,A.Foster,2010,1,12,12,20,0,11,HOU,88.0,19.4,1.6,5.2,44.8,0.0,7744.0,376.36,2.56,27.04,2007.04,0.0,21.8,15.38727
180,A.Foster,2010,0,23,13,24,34,12,HOU,102.4,21.8,1.2,5.8,54.6,0.0,10485.76,475.24,1.44,33.64,2981.16,0.0,22.9,18.36669
181,A.Foster,2010,1,1,14,28,34,12,HOU,98.6,23.2,1.2,4.4,46.8,0.2,9721.96,538.24,1.44,19.36,2190.24,0.04,10.5,17.28341
182,A.Foster,2010,0,12,15,17,31,12,HOU,93.2,21.8,0.8,4.4,37.8,0.2,8686.24,475.24,0.64,19.36,1428.84,0.04,6.1,13.27451
183,A.Foster,2010,0,25,16,23,24,12,HOU,85.0,21.0,0.6,5.4,46.2,0.2,7225.0,441.0,0.36,29.16,2134.44,0.04,19.5,16.37592
184,A.Foster,2010,1,11,17,34,17,1,HOU,86.4,20.4,0.4,5.0,43.2,0.2,7464.96,416.16,0.16,25.0,1866.24,0.04,31.0,19.34941
185,A.Foster,2011,0,18,2,23,13,9,HOU,93.8,20.6,0.8,3.6,30.2,0.2,8798.44,424.36,0.64,12.96,912.04,0.04,4.0,14.24174
186,A.Foster,2011,1,4,4,17,10,10,HOU,83.8,18.2,0.6,3.6,26.4,0.0,7022.44,331.24,0.36,12.96,696.96,0.0,22.6,14.33141
187,A.Foster,2011,1,27,5,20,25,10,HOU,94.8,20.2,0.8,3.4,23.6,0.0,8987.04,408.04,0.64,11.56,556.96,0.0,18.4,12.64616
188,A.Foster,2011,0,1,6,14,29,10,HOU,105.4,22.4,0.8,3.2,37.6,0.0,11109.16,501.76,0.64,10.24,1413.76,0.0,10.1,14.12108
189,A.Foster,2011,0,12,7,41,7,10,HOU,97.0,21.6,0.6,3.6,39.2,0.0,9409.0,466.56,0.36,12.96,1536.64,0.0,41.4,21.17387
190,A.Foster,2011,1,11,8,24,14,10,HOU,84.0,20.4,0.6,4.2,61.0,0.2,7056.0,416.16,0.36,17.64,3721.0,0.04,18.4,19.18789
191,A.Foster,2011,1,3,9,30,12,11,HOU,99.8,25.0,0.8,4.0,62.0,0.2,9960.04,625.0,0.64,16.0,3844.0,0.04,21.0,19.59616
192,A.Foster,2011,0,16,10,37,9,11,HOU,93.6,22.8,0.8,4.4,65.0,0.2,8760.96,519.84,0.64,19.36,4225.0,0.04,30.6,21.49319
193,A.Foster,2011,0,11,12,20,13,11,HOU,96.8,21.8,1.0,4.2,62.2,0.4,9370.24,475.24,1.0,17.64,3868.84,0.16,10.9,16.74818
194,A.Foster,2011,1,13,13,17,10,12,HOU,100.0,23.2,1.2,4.4,56.6,0.4,10000.0,538.24,1.44,19.36,3203.56,0.16,21.2,15.6743
195,A.Foster,2011,0,2,14,20,19,12,HOU,99.2,24.4,1.0,4.0,41.0,0.2,9840.64,595.36,1.0,16.0,1681.0,0.04,5.4,16.00242
196,A.Foster,2011,1,14,15,13,28,12,HOU,85.0,20.8,0.8,4.6,45.2,0.2,7225.0,432.64,0.64,21.16,2043.04,0.04,20.7,14.3539
197,A.Foster,2011,0,10,16,16,19,12,HOU,82.0,20.2,0.8,4.6,51.6,0.2,6724.0,408.04,0.64,21.16,2662.56,0.04,21.4,15.20351
198,A.Foster,2012,1,18,1,30,10,9,HOU,96.8,21.4,0.8,4.4,34.4,0.0,9370.24,457.96,0.64,19.36,1183.36,0.0,19.5,19.89172
199,A.Foster,2012,0,11,2,27,7,9,HOU,99.6,22.2,1.0,3.2,28.8,0.0,9920.16,492.84,1.0,10.24,829.44,0.0,20.7,17.8456
200,A.Foster,2012,0,25,3,31,25,9,HOU,99.4,21.6,1.0,3.8,28.0,0.0,9880.36,466.56,1.0,14.44,784.0,0.0,16.8,19.3956
201,A.Foster,2012,1,12,4,38,14,9,HOU,112.2,23.6,1.0,3.2,22.0,0.2,12588.84,556.96,1.0,10.24,484.0,0.04,15.4,23.05574
202,A.Foster,2012,0,20,5,23,17,10,HOU,107.6,25.2,1.0,2.4,12.0,0.2,11577.76,635.04,1.0,5.76,144.0,0.04,22.8,14.35926
203,A.Foster,2012,1,7,6,24,42,10,HOU,106.4,26.4,1.0,2.0,12.0,0.2,11320.96,696.96,1.0,4.0,144.0,0.04,16.1,16.20884
204,A.Foster,2012,1,1,7,43,13,10,HOU,96.4,24.6,1.0,2.0,15.2,0.2,9292.96,605.16,1.0,4.0,231.04,0.04,22.3,16.75876
205,A.Foster,2012,1,17,9,21,9,11,HOU,94.0,22.8,1.2,1.0,8.8,0.2,8836.0,519.84,1.44,1.0,77.44,0.04,17.1,13.89212
206,A.Foster,2012,0,5,10,13,6,11,HOU,95.2,22.6,1.4,0.8,8.2,0.0,9063.04,510.76,1.96,0.64,67.24,0.0,17.7,12.14888
207,A.Foster,2012,1,11,11,43,37,11,HOU,98.4,23.6,1.2,1.6,9.6,0.2,9682.56,556.96,1.44,2.56,92.16,0.04,7.2,17.5702
208,A.Foster,2012,0,6,12,34,31,11,HOU,83.4,23.4,1.0,2.0,9.4,0.2,6955.56,547.56,1.0,4.0,88.36,0.04,23.7,14.27917
209,A.Foster,2012,0,12,13,24,10,12,HOU,98.0,24.0,1.0,2.8,10.0,0.2,9604.0,576.0,1.0,7.84,100.0,0.04,9.3,17.92752
210,A.Foster,2012,0,19,14,14,42,12,HOU,86.0,23.0,0.8,3.6,12.0,0.2,7396.0,529.0,0.64,12.96,144.0,0.04,14.5,12.71143
211,A.Foster,2012,1,10,15,29,17,12,HOU,73.0,21.2,0.8,4.4,19.8,0.2,5329.0,449.44,0.64,19.36,392.04,0.04,16.9,14.4704
212,A.Foster,2012,1,8,16,6,23,12,HOU,85.6,20.8,0.8,3.8,17.6,0.0,7327.36,432.64,0.64,14.44,309.76,0.0,0.9,11.48724
213,A.Foster,2012,0,10,17,16,28,12,HOU,73.2,17.2,0.8,3.6,17.4,0.0,5358.24,295.84,0.64,12.96,302.76,0.0,17.9,11.31076
214,A.Foster,2013,0,28,1,31,28,9,HOU,72.0,16.4,0.6,3.0,19.0,0.0,5184.0,268.96,0.36,9.0,361.0,0.0,9.0,12.63561
215,A.Foster,2013,1,12,2,30,24,9,HOU,75.8,17.2,0.4,3.2,22.6,0.0,5745.64,295.84,0.16,10.24,510.76,0.0,14.5,14.84611
216,A.Foster,2013,0,1,3,9,30,9,HOU,82.4,18.0,0.4,2.6,16.0,0.0,6789.76,324.0,0.16,6.76,256.0,0.0,5.2,10.407
217,A.Foster,2013,1,31,4,20,23,9,HOU,60.2,15.0,0.4,2.4,14.8,0.0,3624.04,225.0,0.16,5.76,219.04,0.0,23.1,8.43749
218,A.Foster,2013,0,30,5,3,34,10,HOU,77.6,18.4,0.4,3.2,25.8,0.2,6021.76,338.56,0.16,10.24,665.64,0.04,11.8,9.16767
219,A.Foster,2013,1,32,6,13,38,10,HOU,78.0,19.4,0.2,3.6,25.2,0.2,6084.0,376.36,0.04,12.96,635.04,0.04,19.8,11.97546
220,A.Foster,2013,0,26,7,16,17,10,HOU,94.8,19.8,0.2,3.2,30.0,0.2,8987.04,392.04,0.04,10.24,900.0,0.04,1.1,12.74046
221,A.Foster,2014,1,24,1,17,6,9,HOU,81.2,16.8,0.0,3.0,28.8,0.2,6593.44,282.24,0.0,9.0,829.44,0.04,10.0,14.3082
222,A.Foster,2014,0,27,2,30,14,9,HOU,91.0,19.8,0.0,3.2,32.6,0.2,8281.0,392.04,0.0,10.24,1062.76,0.04,21.0,15.02445
223,A.Foster,2014,1,17,4,23,17,9,HOU,98.2,20.0,0.2,2.4,21.2,0.0,9643.24,400.0,0.04,5.76,449.44,0.0,6.1,14.18417
224,A.Foster,2014,0,21,5,17,20,10,HOU,79.8,17.4,0.2,3.0,28.2,0.0,6368.04,302.76,0.04,9.0,795.24,0.0,29.2,11.12794
225,A.Foster,2014,1,10,6,28,33,10,HOU,83.0,18.0,0.6,2.6,19.8,0.0,6889.0,324.0,0.36,6.76,392.04,0.0,26.1,13.63866
226,A.Foster,2014,0,4,7,23,30,10,HOU,102.6,21.2,1.0,3.2,26.2,0.0,10526.76,449.44,1.0,10.24,686.44,0.0,15.5,16.18897
227,A.Foster,2014,0,12,8,30,16,10,HOU,102.4,19.8,1.0,3.6,25.4,0.2,10485.76,392.04,1.0,12.96,645.16,0.04,35.3,17.75256
228,A.Foster,2014,1,23,9,21,31,11,HOU,105.0,18.2,1.2,4.0,27.4,0.4,11025.0,331.24,1.44,16.0,750.76,0.16,17.9,15.70982
229,A.Foster,2014,1,12,13,45,21,11,HOU,115.0,19.6,1.2,3.0,29.0,0.6,13225.0,384.16,1.44,9.0,841.0,0.36,16.5,18.98109
230,A.Foster,2014,0,11,14,27,13,12,HOU,99.4,18.8,0.8,3.6,31.2,0.8,9880.36,353.44,0.64,12.96,973.44,0.64,20.8,15.72907
231,A.Foster,2014,0,10,15,10,17,12,HOU,103.0,19.6,0.6,3.4,29.0,0.8,10609.0,384.16,0.36,11.56,841.0,0.64,11.7,10.43464
232,A.Foster,2014,1,1,16,25,13,12,HOU,102.4,20.8,0.6,3.2,30.0,0.6,10485.76,432.64,0.36,10.24,900.0,0.36,11.9,14.60851
233,A.Foster,2014,1,11,17,23,17,12,HOU,91.4,21.8,0.2,2.6,30.2,0.4,8353.96,475.24,0.04,6.76,912.04,0.16,9.3,12.72418
234,A.Green,2011,0,13,5,25,14,10,GB,5.5,1.5,0.0,0.0,0.0,0.0,30.25,2.25,0.0,0.0,0.0,0.0,0.6,2.87536
235,A.Green,2012,1,5,2,23,10,9,GB,0.0,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.25,9.0,0.0,0.2,2.9999
236,A.Green,2012,0,10,5,27,30,10,GB,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.3,2.57337
237,A.Green,2012,0,9,6,42,24,10,GB,27.5,4.5,0.0,0.5,4.0,0.0,756.25,20.25,0.0,0.25,16.0,0.0,7.3,5.72842
238,A.Green,2012,0,32,7,30,20,10,GB,26.6,7.2,0.0,0.6,4.4,0.0,707.56,51.84,0.0,0.36,19.36,0.0,6.4,5.93427
239,A.Green,2012,1,11,8,24,15,10,GB,31.4,10.6,0.0,1.4,10.2,0.0,985.96,112.36,0.0,1.96,104.04,0.0,8.2,6.38841
240,A.Green,2012,1,29,9,31,17,11,GB,42.2,15.0,0.0,2.0,14.6,0.0,1780.84,225.0,0.0,4.0,213.16,0.0,7.8,12.47429
241,A.Green,2012,0,22,12,10,38,11,GB,52.4,16.8,0.0,2.4,19.6,0.0,2745.76,282.24,0.0,5.76,384.16,0.0,5.0,9.0696
242,A.Green,2012,1,8,13,23,14,12,GB,47.4,17.0,0.0,2.8,22.0,0.0,2246.76,289.0,0.0,7.84,484.0,0.0,7.0,11.94817
243,A.Green,2012,1,6,14,27,20,12,GB,46.0,15.0,0.0,2.8,22.8,0.0,2116.0,225.0,0.0,7.84,519.84,0.0,4.6,12.6238
244,A.Green,2012,0,5,15,21,13,12,GB,52.8,13.6,0.0,2.2,16.4,0.0,2787.84,184.96,0.0,4.84,268.96,0.0,4.1,9.04236
245,A.Green,2013,1,17,3,27,20,9,NYJ,49.0,11.8,0.0,1.8,12.0,0.0,2401.0,139.24,0.0,3.24,144.0,0.0,1.4,8.5328
246,A.Green,2013,0,12,4,13,38,9,NYJ,41.2,10.6,0.0,1.4,7.0,0.0,1697.44,112.36,0.0,1.96,49.0,0.0,0.2,6.62454
247,A.Green,2013,0,2,8,9,49,10,NYJ,35.4,9.0,0.0,1.0,3.2,0.0,1253.16,81.0,0.0,1.0,10.24,0.0,2.7,4.62746
248,A.Green,2013,1,27,14,37,27,12,NYJ,27.8,7.2,0.0,1.0,2.2,0.0,772.84,51.84,0.0,1.0,4.84,0.0,0.0,6.93465
249,A.Green,2013,0,18,17,20,7,12,NYJ,14.0,4.6,0.0,0.8,2.8,0.0,196.0,21.16,0.0,0.64,7.84,0.0,0.0,5.10539
250,A.Johnson,2014,1,8,3,20,9,9,NO,5.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.2,2.5435
251,A.Johnson,2014,0,21,4,17,38,9,NO,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.2,1.17509
252,A.Johnson,2014,1,16,5,37,31,10,NO,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.2,3.29837
253,A.Johnson,2014,0,6,7,23,24,10,NO,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,7.8,1.78505
254,A.Johnson,2014,1,7,8,44,23,10,NO,4.2,1.2,0.0,0.2,2.6,0.2,17.64,1.44,0.0,0.04,6.76,0.04,0.3,2.64155
255,A.Morris,2012,0,32,2,28,31,9,WAS,48.0,14.0,1.0,0.0,0.0,0.0,2304.0,196.0,1.0,0.0,0.0,0.0,8.9,12.09479
256,A.Morris,2012,1,2,3,31,38,9,WAS,44.5,8.0,0.0,0.0,0.0,0.0,1980.25,64.0,0.0,0.0,0.0,0.0,13.8,9.42551
257,A.Morris,2012,0,16,4,24,22,9,WAS,39.0,8.5,0.5,0.0,0.0,0.0,1521.0,72.25,0.25,0.0,0.0,0.0,16.9,8.00792
258,A.Morris,2012,1,13,5,17,24,10,WAS,56.5,10.5,0.5,0.5,-2.0,0.0,3192.25,110.25,0.25,0.25,4.0,0.0,13.5,7.53711
259,A.Morris,2012,1,8,6,38,26,10,WAS,98.2,20.0,0.8,0.4,3.2,0.0,9643.24,400.0,0.64,0.16,10.24,0.0,11.6,15.81676
260,A.Morris,2012,0,22,7,23,27,10,WAS,88.4,17.6,0.6,0.6,5.0,0.0,7814.56,309.76,0.36,0.36,25.0,0.0,11.0,9.82583
261,A.Morris,2012,0,4,8,12,27,10,WAS,94.6,18.8,0.6,1.0,7.0,0.0,8949.16,353.44,0.36,1.0,49.0,0.0,5.9,8.88581
262,A.Morris,2012,1,14,9,13,21,11,WAS,90.8,18.0,0.4,1.0,7.0,0.0,8244.64,324.0,0.16,1.0,49.0,0.0,7.6,9.11625
263,A.Morris,2012,1,23,11,31,6,11,WAS,83.4,16.4,0.2,0.8,7.8,0.0,6955.56,268.96,0.04,0.64,60.84,0.0,6.3,15.5661
264,A.Morris,2012,0,21,12,38,31,11,WAS,75.6,16.8,0.2,0.8,5.2,0.0,5715.36,282.24,0.04,0.64,27.04,0.0,17.3,12.82038
265,A.Morris,2012,1,22,13,17,16,12,WAS,88.8,18.4,0.2,0.6,3.4,0.0,7885.44,338.56,0.04,0.36,11.56,0.0,10.4,10.02856
266,A.Morris,2012,1,1,14,31,28,12,WAS,89.6,18.4,0.2,0.2,1.4,0.0,8028.16,338.56,0.04,0.04,1.96,0.0,16.2,14.04652
267,A.Morris,2012,0,3,15,38,21,12,WAS,102.2,20.4,0.4,0.2,1.4,0.0,10444.84,416.16,0.16,0.04,1.96,0.0,21.3,14.42168
268,A.Morris,2012,0,23,16,27,20,12,WAS,104.4,23.2,0.8,0.6,2.6,0.0,10899.36,538.24,0.64,0.36,6.76,0.0,16.8,15.3626
269,A.Morris,2012,1,21,17,28,18,12,WAS,107.4,23.6,1.0,0.6,4.6,0.0,11534.76,556.96,1.0,0.36,21.16,0.0,39.2,15.66439
270,A.Morris,2013,1,23,1,27,33,9,WAS,124.8,25.4,1.4,1.0,7.0,0.0,15575.04,645.16,1.96,1.0,49.0,0.0,9.4,13.48952
271,A.Morris,2013,0,7,2,20,38,9,WAS,109.0,23.4,1.6,1.2,8.8,0.0,11881.0,547.56,2.56,1.44,77.44,0.0,12.0,12.47776
272,A.Morris,2013,1,6,3,20,27,9,WAS,106.0,21.4,1.4,1.6,11.4,0.0,11236.0,457.96,1.96,2.56,129.96,0.0,13.3,11.17406
273,A.Morris,2013,0,27,4,24,14,9,WAS,103.2,19.0,1.2,1.2,10.2,0.0,10650.24,361.0,1.44,1.44,104.04,0.0,7.1,14.33298
274,A.Morris,2013,0,21,6,16,31,10,WAS,99.2,17.8,1.0,1.0,6.8,0.0,9840.64,316.84,1.0,1.0,46.24,0.0,14.1,8.24188
275,A.Morris,2013,1,5,7,45,41,10,WAS,75.4,14.4,0.6,0.6,4.4,0.0,5685.16,207.36,0.36,0.36,19.36,0.0,9.5,13.11678
276,A.Morris,2013,0,25,8,21,45,10,WAS,85.4,15.8,0.4,0.4,2.6,0.0,7293.16,249.64,0.16,0.16,6.76,0.0,13.3,9.9975
277,A.Morris,2013,1,28,9,30,24,11,WAS,82.6,16.6,0.6,0.0,0.0,0.0,6822.76,275.56,0.36,0.0,0.0,0.0,18.1,12.45268
278,A.Morris,2013,0,8,10,27,34,11,WAS,92.2,18.6,0.6,0.0,0.0,0.0,8500.84,345.96,0.36,0.0,0.0,0.0,13.9,12.87456
279,A.Morris,2013,0,23,11,16,24,11,WAS,105.8,20.6,0.6,0.0,0.0,0.0,11193.64,424.36,0.36,0.0,0.0,0.0,9.3,9.43359
280,A.Morris,2013,1,30,12,6,27,11,WAS,108.2,21.8,0.4,0.0,0.0,0.0,11707.24,475.24,0.16,0.0,0.0,0.0,5.2,8.91281
281,A.Morris,2013,1,22,13,17,24,12,WAS,99.6,20.8,0.4,0.0,0.0,0.0,9920.16,432.64,0.16,0.0,0.0,0.0,11.3,9.14472
282,A.Morris,2013,1,26,14,10,45,12,WAS,86.2,19.6,0.4,0.6,5.4,0.0,7430.44,384.16,0.16,0.36,29.16,0.0,3.1,7.67378
283,A.Morris,2013,0,13,15,26,27,12,WAS,68.2,17.0,0.2,0.6,5.4,0.0,4651.24,289.0,0.04,0.36,29.16,0.0,6.6,12.49882
284,A.Morris,2013,1,21,16,23,24,12,WAS,60.0,15.4,0.2,0.8,7.0,0.0,3600.0,237.16,0.04,0.64,49.0,0.0,14.8,7.87109
285,A.Morris,2013,0,22,17,6,20,12,WAS,59.0,15.8,0.4,0.8,7.0,0.0,3481.0,249.64,0.16,0.64,49.0,0.0,6.3,8.22278
286,A.Morris,2014,0,9,1,6,17,9,WAS,61.0,16.2,0.4,1.2,11.2,0.0,3721.0,262.44,0.16,1.44,125.44,0.0,9.1,8.47459
287,A.Morris,2014,1,11,2,41,10,9,WAS,74.0,16.8,0.2,0.6,5.8,0.0,5476.0,282.24,0.04,0.36,33.64,0.0,20.5,11.21987
288,A.Morris,2014,0,23,3,34,37,9,WAS,84.8,18.8,0.6,0.6,5.8,0.0,7191.04,353.44,0.36,0.36,33.64,0.0,5.7,12.34786
289,A.Morris,2014,1,22,4,14,45,9,WAS,80.6,19.8,0.6,0.4,4.2,0.0,6496.36,392.04,0.36,0.16,17.64,0.0,15.0,8.05796
290,A.Morris,2014,1,31,5,17,27,10,WAS,75.6,17.4,0.6,1.0,9.6,0.0,5715.36,302.76,0.36,1.0,92.16,0.0,0.7,10.58282
291,A.Morris,2014,0,29,6,20,30,10,WAS,69.0,16.8,0.6,0.8,5.0,0.0,4761.0,282.24,0.36,0.64,25.0,0.0,5.5,7.22957
292,A.Morris,2014,1,12,7,19,17,10,WAS,59.0,16.6,0.6,1.0,7.8,0.0,3481.0,275.56,0.36,1.0,60.84,0.0,5.4,9.55048
293,A.Morris,2014,0,21,8,20,17,10,WAS,52.8,15.8,0.2,1.0,7.8,0.0,2787.84,249.64,0.04,1.0,60.84,0.0,14.5,9.08568
294,A.Morris,2014,0,8,9,26,29,11,WAS,52.0,14.8,0.4,1.2,10.2,0.0,2704.0,219.04,0.16,1.44,104.04,0.0,22.9,10.84227
295,A.Morris,2014,1,16,11,7,27,11,WAS,57.8,16.2,0.6,1.0,8.2,0.0,3340.84,262.44,0.36,1.0,67.24,0.0,13.2,6.25765
296,A.Morris,2014,0,30,12,13,17,11,WAS,71.2,17.6,0.6,1.2,15.8,0.0,5069.44,309.76,0.36,1.44,249.64,0.0,19.0,6.67408
297,A.Morris,2014,0,10,13,27,49,11,WAS,88.0,19.2,0.8,1.2,14.0,0.0,7744.0,368.64,0.64,1.44,196.0,0.0,8.3,11.43946
298,A.Morris,2014,1,32,14,0,24,12,WAS,90.6,19.0,0.8,1.8,17.2,0.0,8208.36,361.0,0.64,3.24,295.84,0.0,1.7,7.50155
299,A.Morris,2014,0,22,15,13,24,12,WAS,77.2,17.0,0.6,1.8,17.0,0.0,5959.84,289.0,0.36,3.24,289.0,0.0,4.9,9.77319
300,A.Morris,2014,1,23,16,27,24,12,WAS,68.6,16.0,0.2,1.4,13.6,0.0,4705.96,256.0,0.04,1.96,184.96,0.0,14.3,10.76046
301,A.Morris,2014,1,21,17,17,44,12,WAS,66.0,16.2,0.4,1.0,6.4,0.0,4356.0,262.44,0.16,1.0,40.96,0.0,6.2,8.80404
302,A.Peterson,2010,1,18,2,10,14,9,MIN,43.5,9.5,0.0,1.5,7.0,0.0,1892.25,90.25,0.0,2.25,49.0,0.0,24.6,6.65337
303,A.Peterson,2010,1,6,3,24,10,9,MIN,72.5,14.0,0.5,2.5,20.5,0.0,5256.25,196.0,0.25,6.25,420.25,0.0,31.0,11.90963
304,A.Peterson,2010,0,20,5,20,29,10,MIN,80.0,11.5,1.0,2.5,15.0,0.0,6400.0,132.25,1.0,6.25,225.0,0.0,10.8,11.03687
305,A.Peterson,2010,1,21,6,24,21,10,MIN,44.0,9.0,0.0,0.5,10.0,0.0,1936.0,81.0,0.0,0.25,100.0,0.0,13.1,9.72635
306,A.Peterson,2010,0,7,7,24,28,10,MIN,110.6,22.4,0.8,3.0,20.6,0.0,12232.36,501.76,0.64,9.0,424.36,0.0,23.2,16.6818
307,A.Peterson,2010,0,19,8,18,28,10,MIN,119.4,24.2,1.0,2.8,26.0,0.0,14256.36,585.64,1.0,7.84,676.0,0.0,20.2,14.48773
308,A.Peterson,2010,1,29,9,27,24,11,MIN,108.8,23.6,1.0,2.8,27.8,0.0,11837.44,556.96,1.0,7.84,772.84,0.0,26.4,18.06889
309,A.Peterson,2010,0,5,10,13,27,11,MIN,93.0,22.0,0.8,2.6,34.4,0.2,8649.0,484.0,0.64,6.76,1183.36,0.04,7.5,10.80629
310,A.Peterson,2010,1,7,11,3,31,11,MIN,85.6,21.8,0.8,3.2,35.2,0.2,7327.36,475.24,0.64,10.24,1239.04,0.04,8.8,8.20632
311,A.Peterson,2010,0,24,12,17,13,11,MIN,85.4,19.8,0.6,3.2,38.8,0.2,7293.16,392.04,0.36,10.24,1505.44,0.04,13.0,11.52773
312,A.Peterson,2010,1,17,13,38,14,12,MIN,66.4,15.4,0.6,3.0,37.4,0.2,4408.96,237.16,0.36,9.0,1398.76,0.04,28.8,17.28808
313,A.Peterson,2010,1,22,14,3,21,12,MIN,69.4,13.6,1.0,2.2,27.6,0.2,4816.36,184.96,1.0,4.84,761.76,0.04,2.6,7.57482
314,A.Peterson,2010,0,23,16,24,14,12,MIN,58.4,13.4,0.8,1.4,15.0,0.0,3410.56,179.56,0.64,1.96,225.0,0.0,16.9,10.45522
315,A.Peterson,2010,0,6,17,13,20,1,MIN,71.8,14.4,1.0,0.8,12.4,0.0,5155.24,207.36,1.0,0.64,153.76,0.0,2.9,8.26618
316,A.Peterson,2011,0,28,1,17,24,9,MIN,63.6,14.4,1.0,1.0,8.8,0.0,4044.96,207.36,1.0,1.0,77.44,0.0,10.4,7.98185
317,A.Peterson,2011,1,16,2,20,24,9,MIN,76.0,16.4,0.8,1.2,3.2,0.0,5776.0,268.96,0.64,1.44,10.24,0.0,24.1,9.06503
318,A.Peterson,2011,1,6,3,23,26,9,MIN,78.6,18.2,0.6,1.4,7.2,0.0,6177.96,331.24,0.36,1.96,51.84,0.0,15.7,11.14871
319,A.Peterson,2011,0,26,4,17,22,10,MIN,89.0,18.8,0.8,2.2,11.0,0.0,7921.0,353.44,0.64,4.84,121.0,0.0,8.3,11.84065
320,A.Peterson,2011,1,29,5,34,10,10,MIN,81.4,19.0,0.6,2.2,9.4,0.0,6625.96,361.0,0.36,4.84,88.36,0.0,30.2,13.91557
321,A.Peterson,2011,0,5,6,10,39,10,MIN,99.6,22.0,1.2,1.8,9.8,0.0,9920.16,484.0,1.44,3.24,96.04,0.0,9.9,11.21561
322,A.Peterson,2011,1,7,7,27,33,10,MIN,87.8,21.2,1.4,1.6,8.6,0.0,7708.84,449.44,1.96,2.56,73.96,0.0,23.5,14.81259
